"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A9A0","2020-03-10 15:00:00","24.000","72.000","3.600","16.300","0.820","1013.800","","56.500","9.900","20.000","","23.200","","16.200",""
"C0O830","2020-03-10 15:00:00","127.000","283.000","1.300","24.300","0.990","997.500","","6.500","-99.000","-99.000","-99.000","25.200","","19.600",""
"C0S760","2020-03-10 15:00:00","1621.000","154.000","0.900","13.100","1.000","837.900","","3.000","-99.000","-99.000","-99.000","17.500","","13.100",""
"C0X160","2020-03-10 15:00:00","26.000","332.000","3.800","26.200","0.690","1008.900","","4.500","-99.000","-99.000","-99.000","26.200","","19.900",""
"C0C490","2020-03-10 15:00:00","157.000","44.000","1.500","14.900","0.860","997.900","","92.000","8.000","49.000","","22.700","","14.900",""
"C0F970","2020-03-10 15:00:00","145.000","33.000","1.700","20.000","0.800","995.100","","31.500","10.900","360.000","","24.000","","18.700",""
"C0R440","2020-03-10 15:00:00","1654.000","150.000","1.300","14.000","1.000","833.700","","22.500","-99.000","-99.000","-99.000","14.500","","13.200",""
"C0M690","2020-03-10 15:00:00","33.000","8.000","3.800","22.700","0.810","1007.800","","14.500","-99.000","-99.000","-99.000","24.400","","18.600",""
"C0V690","2020-03-10 15:00:00","30.000","300.000","4.300","24.400","0.820","1008.600","","18.000","-99.000","-99.000","-99.000","26.500","","21.000",""
"C0Z210","2020-03-10 15:00:00","126.000","355.000","2.100","17.600","0.990","1001.100","","6.500","-99.000","-99.000","-99.000","21.100","","17.600",""
"C0U770","2020-03-10 15:00:00","5.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0Z080","2020-03-10 15:00:00","298.000","5.000","2.000","17.500","0.990","980.100","","7.000","-99.000","-99.000","-99.000","21.100","","17.500",""
"C0G640","2020-03-10 15:00:00","17.000","21.000","3.800","21.400","0.760","1013.000","","24.000","10.800","9.000","","24.500","","18.900",""
"C0X200","2020-03-10 15:00:00","61.000","299.000","2.800","24.900","0.770","1004.300","","10.000","-99.000","-99.000","-99.000","24.900","","17.900",""
"C0U900","2020-03-10 15:00:00","63.000","54.000","3.100","17.000","0.840","1009.800","","20.000","-99.000","-99.000","-99.000","22.100","","16.600",""
"C0Z230","2020-03-10 15:00:00","31.000","16.000","16.100","18.100","0.740","1011.300","","16.000","-99.000","-99.000","-99.000","23.600","","17.900",""
"C0F9O0","2020-03-10 15:00:00","175.000","13.000","0.600","20.200","1.000","992.200","","36.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0C540","2020-03-10 15:00:00","46.000","42.000","3.700","16.100","0.720","1011.000","","37.500","-99.000","-99.000","-99.000","22.900","","15.800",""
"C0G770","2020-03-10 15:00:00","15.000","32.000","2.400","21.900","0.730","1010.800","","26.500","-99.000","-99.000","-99.000","24.900","","19.700",""
"C0V670","2020-03-10 15:00:00","20.000","270.000","1.800","26.000","0.720","1009.000","","19.500","-99.000","-99.000","-99.000","26.900","","20.400",""
"C0A870","2020-03-10 15:00:00","685.000","9.000","6.800","10.200","1.000","935.300","","52.500","14.800","354.000","","18.800","","10.200",""
"C0R220","2020-03-10 15:00:00","23.000","259.000","1.800","25.600","1.000","1009.000","","-99.000","-99.000","-99.000","-99.000","26.100","","21.900",""
"C0UA40","2020-03-10 15:00:00","1121.000","40.000","5.200","10.000","0.990","889.200","","13.000","-99.000","-99.000","-99.000","18.000","","9.900",""
"C0A560","2020-03-10 15:00:00","405.000","264.000","1.000","13.200","0.990","969.600","","28.500","8.200","309.000","","18.600","","13.200",""
"C0X190","2020-03-10 15:00:00","10.000","-99.000","-99.000","24.500","0.720","1010.300","","3.000","-99.000","-99.000","-99.000","25.200","","19.400",""
"C0S950","2020-03-10 15:00:00","415.000","87.000","0.600","19.100","0.940","965.700","","1.500","-99.000","-99.000","-99.000","21.800","","18.600",""
"C0A880","2020-03-10 15:00:00","6.000","351.000","2.800","15.100","0.870","1014.700","","33.000","9.900","7.000","","22.600","","14.600",""
"C0I530","2020-03-10 15:00:00","3014.000","220.000","12.400","4.400","1.000","698.100","","-99.000","24.100","248.000","","6.200","","4.200",""
"C0M670","2020-03-10 15:00:00","43.000","356.000","3.200","22.000","0.770","1006.800","","15.500","-99.000","-99.000","-99.000","24.400","","18.500",""
"C0Z061","2020-03-10 15:00:00","174.000","332.000","1.600","18.700","0.990","997.100","","12.000","-99.000","-99.000","-99.000","21.200","","18.700",""
"C0M730","2020-03-10 15:00:00","40.000","351.000","2.300","23.800","0.730","1006.900","","16.500","-99.000","-99.000","-99.000","26.600","","18.600",""
"C0U750","2020-03-10 15:00:00","398.000","9.000","8.800","11.700","1.000","968.800","","3.500","17.000","1.000","","21.500","","11.400",""
"C0A650","2020-03-10 15:00:00","287.000","56.000","1.600","13.400","0.990","983.600","","53.500","-99.000","-99.000","-99.000","21.300","","13.200",""
"C0K400","2020-03-10 15:00:00","65.000","347.000","3.200","21.700","0.880","1005.400","","12.500","-99.000","-99.000","-99.000","24.100","","18.600",""
"C0I370","2020-03-10 15:00:00","671.000","6.000","1.100","21.000","0.770","937.400","","17.000","-99.000","-99.000","-99.000","21.000","","17.100",""
"C0S750","2020-03-10 15:00:00","2280.000","185.000","1.500","13.300","0.620","771.500","","6.000","10.300","352.000","","14.400","","10.300",""
"C0R650","2020-03-10 15:00:00","29.000","222.000","2.600","25.900","0.940","1009.300","","18.500","-99.000","-99.000","-99.000","26.300","","21.900",""
"C0E740","2020-03-10 15:00:00","27.000","56.000","2.400","16.900","0.870","1006.200","","53.500","8.600","37.000","","25.200","","16.900",""
"C0AI20","2020-03-10 15:00:00","25.000","40.000","8.600","15.800","0.690","1014.400","","37.000","-99.000","-99.000","-99.000","21.600","","15.700",""
"C0E550","2020-03-10 15:00:00","84.000","56.000","3.800","15.800","0.880","1005.900","","57.000","10.900","37.000","","25.100","","15.800",""
"C0X060","2020-03-10 15:00:00","19.000","355.000","4.500","24.500","0.710","1011.600","","19.000","-99.000","-99.000","-99.000","26.600","","18.800",""
"C0R510","2020-03-10 15:00:00","31.000","198.000","2.400","26.100","0.760","1008.300","","14.500","-99.000","-99.000","-99.000","26.300","","22.000",""
"C0AC60","2020-03-10 15:00:00","55.000","76.000","1.000","15.000","0.990","1010.400","","82.500","-99.000","-99.000","-99.000","23.200","","15.000",""
"C0UA70","2020-03-10 15:00:00","547.000","1.000","6.900","10.700","0.990","953.300","","36.500","13.400","2.000","","21.000","","10.700",""
"C0G740","2020-03-10 15:00:00","24.000","358.000","4.300","21.200","0.750","1010.100","","32.500","11.400","355.000","","24.100","","18.500",""
"C0F9N0","2020-03-10 15:00:00","75.000","12.000","2.000","21.700","0.780","1003.300","","24.500","-99.000","-99.000","-99.000","25.200","","19.900",""
"C0F9T0","2020-03-10 15:00:00","111.000","15.000","2.900","19.400","0.810","999.200","","36.500","10.500","327.000","","24.300","","18.800",""
"C0S710","2020-03-10 15:00:00","382.000","16.000","1.900","17.200","0.990","971.000","","2.000","-99.000","-99.000","-99.000","25.300","","17.100",""
"C0M680","2020-03-10 15:00:00","37.000","342.000","3.300","22.500","0.800","1009.800","","21.000","9.000","351.000","","24.700","","18.500",""
"C0X220","2020-03-10 15:00:00","26.000","12.000","6.400","22.500","0.750","1009.000","","12.000","-99.000","-99.000","-99.000","24.200","","18.800",""
"C0R560","2020-03-10 15:00:00","22.000","225.000","1.400","25.400","0.790","1009.400","","17.000","-99.000","-99.000","-99.000","25.900","","21.400",""
"C0F9P0","2020-03-10 15:00:00","26.000","37.000","7.700","18.800","0.810","1010.800","","27.500","15.800","35.000","","24.800","","18.800",""
"C0O970","2020-03-10 15:00:00","71.000","330.000","1.700","27.300","0.660","1003.500","","5.500","-99.000","-99.000","-99.000","27.300","","19.200",""
"C0F0B0","2020-03-10 15:00:00","311.000","52.000","2.800","16.700","0.920","977.200","","29.500","-99.000","-99.000","-99.000","23.000","","16.500",""
